服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.93,//shop118481108.taobao.com,服饰鞋包,4.9,93,118481108,xiemingxing12301275,56,4.92,//rate.taobao.com/user-rate-UvCQ4MGHGvG8yMQTT.htm,美衣服饰 支持定做,,99.53%
5,//shop558730978.taobao.com,服饰鞋包,5,93,558730978,修贤士,47,5,//rate.taobao.com/user-rate-UvCvyvFNYMGvWMNTT.htm,艾尚林潮流女装,江苏 南京,100.00%
4.76,//shop114643901.taobao.com,服饰鞋包,4.7,62,114643901,商城潮流韩版正品店铺,59,4.79,//rate.taobao.com/user-rate-UvCISMCIWOFkbMgTT.htm,时尚韩版潮女衣柜,,97.04%
4.9,//shop129087237.taobao.com,服饰鞋包,4.88,62,129087237,依购时尚,998,4.9,//rate.taobao.com/user-rate-UvCxyvFk0vFI4vQTT.htm,新品方向标,,99.05%
4.61,//shop106264385.taobao.com,服饰鞋包,4.49,159,106264385,蘑菇街athena,48,4.68,//rate.taobao.com/user-rate-UvFgYvFcbvm8SMNTT.htm,巴黎春天女装店,,92.52%
4.91,//shop150498557.taobao.com,服饰鞋包,4.9,159,150498557,whualing519,40,4.91,//rate.taobao.com/user-rate-UMmkYvFNyMmNy.htm,小玲家美衣铺,,99.79%
4.95,//shop60954198.taobao.com,服饰鞋包,4.94,21,60954198,诚信为本zhangyongge,208,4.88,//rate.taobao.com/user-rate-UvGg4MFgWMmk0.htm,依然妩媚高档裙装,河南 新乡,99.21%
5,//shop106307103.taobao.com,服饰鞋包,5,21,106307103,jantre,11,5,//rate.taobao.com/user-rate-UMGcLvGvuvFHb.htm,THE BEST韩美外贸女装,,100.00%
4.81,//shop36301223.taobao.com,服饰鞋包,4.75,14,36301223,zhaoqianj,186,4.81,//rate.taobao.com/user-rate-UOFH4vmQSvCcT.htm,moer文艺棉麻女装,浙江 杭州,98.44%
5,//shop125521886.taobao.com,服饰鞋包,5,14,125521886,予我非凡,51,5,//rate.taobao.com/user-rate-UvC8yOm84vGgWvWTT.htm,非凡针织裙装企业店,,100.00%
